15C_A_Sym	15C_B_Sym	15C_C_Sym	25C_D_Sym	25C_E_Sym	25C_F_Sym	32C_G_Sym	32C_H_Sym	32C_I_Sym
TRINITY_DN147_c0_g1	-0.553689235496598	-3.49296010186098	-1.90518851110548	2.37554933449933	1.5547119067273	1.99802005089994	0.353378203863759	-0.0924422507243605	-0.237379396802901
TRINITY_DN1505_c0_g1	-2.14597004720939	-1.77647645432599	-1.67616241470799	0.980441472825547	0.985408292775427	0.324935303752902	1.33427352184702	0.902173576897418	1.07137674814505
TRINITY_DN629_c0_g1	1.6558443564674	2.3518100287522	1.83766393439227	0.110733609878759	3.13860079768997	3.33647506097888	-4.14370926271982	-4.14370926271982	-4.14370926271982
TRINITY_DN1316_c0_g1	-0.64022135858907	-3.69328759455655	-1.6152235167253	2.06546404687	1.90447134093114	2.27956910320813	-0.544338719544193	-0.340037226321019	0.583603924726868
TRINITY_DN1364_c0_g1	-0.474185046257855	-3.94691230808392	-1.69865238842979	2.18751099263999	1.69042133486917	2.32931488402592	-0.172737091505828	0.0540536903464286	0.0311859323958892
TRINITY_DN1613_c0_g1	2.70406464963832	3.37863983685764	1.99769399167036	-3.94896669677116	-3.94896669677116	-3.94896669677116	1.37674351074462	0.682428656924438	1.70732944447811
TRINITY_DN363_c0_g1	-1.05003924669967	-1.67620973178098	-0.802490847365619	-0.587582594849746	-0.134203670860833	-1.27948228827032	2.05644509593058	2.20394942972641	1.26961385417018
TRINITY_DN2211_c0_g1	-0.100365395413519	-3.41422006428356	-1.77935459959867	2.45200764294593	1.59331283741131	2.09421191482507	-0.206091302877416	-0.132266365893946	-0.507234667115188
TRINITY_DN2228_c0_g1	1.77144369385629	0.626724917584784	0.606431269397615	-4.23810503311597	-4.23810503311597	-4.23810503311597	3.32138678008907	2.80041894376554	3.5879094946546
TRINITY_DN2148_c0_g1	-5.87997361661207	-2.17410627050957	-2.33314087761861	1.92263967885023	2.59623388061396	1.74089133611329	1.40525287869131	1.5619745738913	1.16022841658017
TRINITY_DN1126_c0_g1	2.01224702788396	1.28145743991733	1.78027317073739	-1.37067701788347	-1.53090606206122	-1.8805614271137	0.10071814564642	-0.246870660872348	-0.145680616254371
TRINITY_DN434_c0_g1	1.30757669225129	0.815545226175796	0.789054660276409	-1.09107582665515	-2.50414093483737	-0.897752009900993	0.947991127322608	0.538952574811634	0.0938484905557857
TRINITY_DN1313_c0_g1	1.9259368242272	0.255364323451666	1.41216298117534	0.684950744801577	0.628175491508875	-1.57401776548974	-0.739982569660565	-1.3477745855756	-1.24481544443874
TRINITY_DN881_c0_g1	3.18369280312284	2.61997869006718	2.72565369567741	-5.09069000960745	-5.09069000960745	-5.09069000960745	2.49385164368355	1.94403193382888	2.3048612624425
TRINITY_DN2258_c0_g1	1.47603043630428	1.69706999162459	1.29416867568623	-0.539213969031914	-1.41779788807021	-1.41135654995	-0.75585925609853	-0.339173747150911	-0.00386769331354841
TRINITY_DN1978_c0_g1	-1.87288294676489	-1.85301911250044	-2.58095275658623	0.726780027955781	1.00269191689574	0.274064807202469	1.40920445668329	1.53897457425847	1.3551390328558
