15C_A_Sym	15C_B_Sym	15C_C_Sym	25C_D_Sym	25C_E_Sym	25C_F_Sym	32C_G_Sym	32C_H_Sym	32C_I_Sym
TRINITY_DN1076_c0_g1	-0.102985920699268	-3.41450540236243	-1.4821943120528	2.27499024374184	1.57743882246414	2.12865638324832	0.397769839012399	-0.61864419308845	-0.760525460263748
TRINITY_DN1077_c0_g1	0.365283014223752	0.530982979667964	-0.0592065483399393	0.779256959487723	0.329817953100276	1.21501400644391	-1.49504207297628	-1.03280401222338	-0.63330227938403
TRINITY_DN1078_c0_g1	0.157198877976529	1.7205131998878	0.970714239268144	-0.191105842650663	-0.304717296519231	-0.690154339850425	-0.301560085449507	-0.808939159639315	-0.551949593023329
TRINITY_DN1079_c0_g1	1.84792861805041	2.6101132336713	1.6335894850826	-1.20158981141976	-0.833831631663185	-0.287522805798496	-0.830057111688888	-0.991157203286405	-1.94747277294757
TRINITY_DN1080_c0_g1	2.40495971638214	1.98136685137932	1.49886162694995	-1.03345156215072	-1.06749407142419	-6.61385106769902	1.06175758380478	0.247921847211164	1.51992907554656
TRINITY_DN1081_c0_g1	1.00928980819404	1.10772456597241	0.985388978632812	0.504695602054605	0.220017572317998	-0.32962222317086	-1.29158018869455	-1.02245455855917	-1.18345955674729
TRINITY_DN1082_c0_g1	1.77760192852814	1.07948650315635	1.43686341806101	-0.599767278707303	-1.45214926955366	-0.346917481061801	-1.04230501754111	-0.494930363269128	-0.357882439612512
TRINITY_DN1083_c0_g1	0.4412299880894	0.31915049734441	0.183646123129927	0.163902884847731	-0.0749841658283668	-0.340261529686952	0.505589745528114	0.214966795861146	-1.41324033928541
TRINITY_DN1084_c0_g1	2.96396915232697	2.04954699859586	1.79355438221178	-3.17613955387712	-0.755412324040779	-6.43732644454048	0.965373070566574	1.26025728115071	1.33617743760649
TRINITY_DN1085_c0_g1	0.112082118313734	-0.468536322103647	-0.216438612802061	0.456385593379331	1.4725936491888	1.02415961879408	-0.854086046838875	-1.06942923203951	-0.456730765891856
TRINITY_DN1086_c0_g1	-0.418725430760508	0.00677172717619534	-0.519200312878587	0.673521734801144	0.618316592850034	0.819440446040838	0.299621205636733	-0.686159813786023	-0.793586149079833
TRINITY_DN1089_c1_g1	-1.40622923366104	1.2885163590558	-1.81892628228459	-5.75011566150208	2.445109663613	3.82829200604048	3.7081036968445	-5.75011566150208	3.45536511339602
TRINITY_DN1090_c0_g1	4.26024001834889	5.75175709132744	1.50164458667905	-3.86859952660166	-3.86859952660166	4.20224156948127	-3.86859952660166	-3.86859952660166	-0.241485159430037
TRINITY_DN1095_c0_g1	-0.038125219596747	1.16395149967815	0.0816455600352661	-0.366766244990004	0.974771699799342	1.5596165772018	-0.927087255437852	-1.11379554839549	-1.33421106829447
TRINITY_DN1097_c0_g1	0.301149138346077	1.1887027915908	1.51778310768428	1.07238372194405	-5.85582725664143	0.425801342074953	-0.241828440080554	0.294387065342328	1.2974485297395
TRINITY_DN109_c0_g1	1.04860531050202	1.36863254611051	1.70453672565669	-2.28482974374608	0.208336123825212	0.592140759352678	-0.944694121368459	-1.43236525706265	-0.260362343269922
TRINITY_DN1100_c0_g1	-2.25347747676048	-0.803470802156294	-1.64052661726324	0.11821439389413	0.770655316189581	0.720505485488902	1.36495007018702	0.483159264334468	1.23999036608591
TRINITY_DN1100_c1_g1	-1.8115293519724	-0.932672138324023	-1.40249393766056	0.726199373668679	0.778402814538703	0.102835519425755	1.01196632090364	0.715523108011142	0.811768291409061
TRINITY_DN1102_c0_g1	0.228438824325603	1.303007878449	0.923897942049615	-0.0155555647900991	0.790128639006495	-0.397069441702992	-0.216552989793209	-1.59263979268973	-1.02365549485467
TRINITY_DN1103_c0_g1	-1.32854739254896	-1.0474666187646	-1.29742959803315	0.68592538897809	0.332803613432455	0.708452113543535	0.862227335447571	0.498881205049981	0.585153952895066
TRINITY_DN1104_c0_g1	1.34125205991692	2.10194801982088	1.76539211747879	0.373598356389716	-0.0734083503671945	1.49446288139629	-1.69422687853199	-2.08305687236569	-3.22596133373773
TRINITY_DN1105_c0_g1	0.024287240322673	0.474324862588791	0.35513990483245	0.25754025560742	-0.349096289993608	-0.853806780024459	0.452897344839993	0.253419954467043	-0.614706492640297
TRINITY_DN1106_c0_g1	1.1214555906726	3.06841834060839	1.6378442588092	-1.11166122541869	-5.81183098862761	3.01736486533216	1.22408679464102	-5.81183098862761	2.66615335261055
TRINITY_DN110_c0_g1	1.32300611173373	1.69051322112861	1.3648022311345	-1.4570685679342	1.01152892971135	0.406178875069758	0.656694032310881	0.358067664531186	-5.35372249768581
TRINITY_DN1110_c0_g1	0.373693027372239	1.45580888095915	0.857020143287365	-0.768707355276902	-0.35245687133321	-0.642586927522749	0.21871849816901	-0.87033554932398	-0.271153846330919
TRINITY_DN1113_c0_g1	0.236309059436245	0.593917351289628	0.300056867007745	0.398032926194798	1.39079050606152	0.324471519279316	-1.29029801817841	-0.956327007837988	-0.996953203252865
TRINITY_DN1116_c0_g1	3.3795068502949	4.69973025878537	3.31598509530181	-2.79895566297322	-1.58100357038033	-6.50037563560762	0.355495299224207	-1.16207595529859	0.291693320653486
TRINITY_DN1118_c0_g1	1.98741077320171	1.96131379732432	1.77634202996419	-0.259751409176826	-0.447032947061884	0.991657626838131	-1.10635857369978	-1.46462237817166	-3.4389589192182
TRINITY_DN111_c0_g1	-0.361926897224802	0.711466356811551	-0.248150272247623	-0.703370578023118	0.486778669784994	0.413935064319435	0.858212436279219	-0.308713308377245	-0.848231471322415
TRINITY_DN1121_c0_g1	2.28871947436465	2.31828277864695	2.03119107610485	-0.307995639329685	-2.01865332777856	1.74359453452181	-3.08101030951426	-0.518354916192821	-2.45577367082293
TRINITY_DN1122_c0_g1	1.32246481559391	0.82259214438432	0.564087211253706	-2.81684532218234	1.23943381202274	1.68340034058423	-0.255781346642445	-1.56621118677698	-0.99314046823714
TRINITY_DN1123_c0_g1	-0.666534615819209	1.56904356389755	0.864790123333467	1.16455658547511	0.0302661545800769	-1.7300013466297	-0.21735066879368	-0.57624667130063	-0.438523124742973
TRINITY_DN1124_c0_g1	-0.281421491071598	-2.42107877315358	-0.826663953132003	2.24450143463724	1.23198937362282	2.29090857178078	-0.836472943657354	-1.08624638675721	-0.315515832269098
TRINITY_DN1126_c0_g1	2.35628077632997	2.22279659951743	2.34386147577767	-1.58187428575105	-1.48314670589041	-1.86805228121949	-0.324342157094184	-1.03622508292144	-0.629298338748495
TRINITY_DN1127_c0_g1	0.413426248897377	0.149394860815262	0.739728717842357	0.511821919333267	0.661333959990547	0.835656929188531	-0.749376610033324	-1.94068494679648	-0.621301079237541
TRINITY_DN1128_c0_g1	3.07673023199335	3.18099408550742	2.04999529406853	1.04388309992882	-5.24041508875307	-5.24041508875307	0.584199734769556	-0.215826362230754	0.760854093469205
TRINITY_DN1130_c0_g1	1.94338453855909	1.21784707783905	1.98375971954028	-1.17258187008798	0.865941543274814	-1.81312702974068	-0.79508953645878	-1.86295618321209	-0.367178259713692
TRINITY_DN1131_c0_g1	1.68983342708616	0.328883995605054	1.74960794347215	0.265510578952105	-1.74163812279148	-0.0613889171467665	-0.127950243066918	-1.67241911980714	-0.430439542303163
TRINITY_DN1133_c0_g1	0.153439064153972	1.15793087730037	0.342283578848832	-0.32791991697739	-0.409848128232877	0.745909215079234	-0.0408385335365562	-0.994798042860586	-0.626158113775003
TRINITY_DN1134_c0_g1	0.789079659191014	1.79176111082132	1.12512352087548	-1.34798399621008	1.03622591587347	-0.217953790465792	-0.976133465294857	-2.01693900037965	-0.183179954410908
TRINITY_DN1137_c0_g1	0.445019225429789	1.09480015656183	0.443320137902138	-0.398675720154021	1.41090140666194	0.711624021653082	-0.818900401219672	-1.19074181899	-1.69734700784508
TRINITY_DN1138_c0_g1	1.74146485723034	2.70237562606068	1.20425418566516	0.348586232611853	-1.83397492954371	-2.0323444766039	-0.245337503659202	-0.864576216752708	-1.0204477750085
TRINITY_DN1139_c0_g1	-0.678968054133215	-2.66880490122069	-0.701754969724454	1.76361215397051	1.84014105181144	2.05325408294161	-1.0269333409053	0.827427383895106	-1.407973406635
TRINITY_DN1140_c0_g1	-2.52374945930066	1.70900983648015	-0.871583284987792	-2.23433693708894	-1.71663521006426	4.76002229279059	3.47987300281527	-6.30891693423181	3.70631669358745
TRINITY_DN1141_c0_g1	-1.86131198167066	-0.361902849936581	-0.495187189620298	-2.12802331093291	1.2599777116661	4.30361889416171	2.96191563210833	-6.38751362565159	2.7084267198759
TRINITY_DN1142_c0_g1	-0.236246316358052	-3.03945198967753	-0.672126350796068	2.10335196366454	1.55980690639236	2.36170054835599	-0.280810602124632	-0.960882550158972	-0.835341609297632
TRINITY_DN1143_c0_g1	0.595623801757816	-0.619859111175963	-0.251709453890706	-0.431092146947299	0.484560183583669	-0.000922546939560398	0.0299277181703639	-0.266144519872451	0.459616075314128
TRINITY_DN1144_c0_g1	0.664213504018075	1.43453002952223	0.55346487273844	-0.312984246791691	0.530337516174871	0.60775508349062	-1.50124609064414	-0.817063414325848	-1.15900725418255
